t,pid,x,y,z,vx,vy,vz
10.385,1,0.16953902214063035,-0.20079040632113029,0,-0.2495709873728153,-0.16647619127598318,0
10.3875,0,-0.43564218717759062,-0.63810732336779774,0,-0.26152179359184352,0.42615296722715168,0
10.3875,1,0.16891456663927878,-0.20120580302059762,0,-0.24999341370843489,-0.16584116829787168,0
10.39,0,-0.43629471706015804,-0.63704116084773399,0,-0.26050211246208432,0.42677704882384687,0
10.39,1,0.16828905712408607,-0.20161961087167304,0,-0.25041419844573931,-0.16520511256246759,0
10.3925,0,-0.43694469596530011,-0.63597344122629462,0,-0.25948101165156062,0.42739864832762781,0
10.3925,1,0.16766249770212857,-0.20203182729793051,0,-0.25083333912026162,-0.16456802844349666,0
10.395,0,-0.43759212035114892,-0.63490417071232375,0,-0.25845849702747731,0.42801776284904125,0
10.395,1,0.16703489248662848,-0.20244244973388517,0,-0.25125083327981418,-0.16392992032023537,0
10.3975,0,-0.4382369866905097,-0.63383335552187292,0,-0.25743457446115642,0.42863438951162552,0
10.3975,1,0.16640624559692307,-0.2028514756250073,0,-0.25166667848449908,-0.16329079257747345,0
10.4,0,-0.43887929147087118,-0.63276100187816853,0,-0.25640924982801333,0.4292485254519065,0
10.4,1,0.16577656115843406,-0.20325890242773598,0,-0.25208087230671877,-0.16265064960547634,0
10.4025,0,-0.4395190311944156,-0.63168711601157945,0,-0.25538252900753283,0.42986016781939362,0
10.4025,1,0.16514584330263668,-0.20366472760949275,0,-0.25249341233118616,-0.16200949579994783,0
10.405,0,-0.44015620237802905,-0.63061170415958445,0,-0.25435441788324509,0.43046931377657588,0
10.405,1,0.16451409616702903,-0.20406894864869518,0,-0.25290429615493487,-0.16136733556199254,0
10.4075,0,-0.44079080155331146,-0.62953477256674006,0,-0.25332492234270199,0.43107596049891789,0
10.4075,1,0.16388132389510121,-0.20447156303477027,0,-0.25331352138732938,-0.16072417329807839,0
10.41,0,-0.44142282526658666,-0.62845632748464786,0,-0.2522940482774535,0.43168010517485578,0
10.41,1,0.16324753063630446,-0.20487256826816785,0,-0.25372108565007478,-0.16008001341999917,0
10.4125,0,-0.44205227007891224,-0.62737637517192202,0,-0.25126180158302397,0.43228174500579325,0
10.4125,1,0.16261272054602033,-0.20527196186037389,0,-0.25412698657722682,-0.159434860344837,0
10.415,0,-0.44267913256608965,-0.62629492189415714,0,-0.25022818815888848,0.43288087720609753,0
10.415,1,0.16197689778552979,-0.2056697413339236,0,-0.25453122181520127,-0.1587887184949249,0
